qseqid	sseqid	pident	length	qcovs	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	sstrand	evalue	bitscore
PRJNA356769_ITS2_ASV1222	fITS7R_1_rev	94.737	19	5	1	0	352	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV1222	fITS7_2_fwd	94.737	19	5	1	0	352	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV1222	gITS7_2_fwd	89.474	19	5	2	0	352	35	53	19	1	19	plus	2.21e-04	30.2
PRJNA356769_ITS2_ASV1222	ITS4-Seb_2_rev	93.333	15	4	1	0	352	332	346	19	15	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1223	ITS86F_2_fwd	90.476	21	6	2	0	334	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1224	ITS86F_2_fwd	100.000	21	7	0	0	320	35	55	21	1	21	plus	5.27e-08	42.1
PRJNA356769_ITS2_ASV1224	fITS7R_1_rev	94.737	19	6	1	0	320	35	53	19	19	1	minus	1.28e-05	34.2
PRJNA356769_ITS2_ASV1224	fITS7_2_fwd	94.737	19	6	1	0	320	35	53	19	1	19	plus	1.28e-05	34.2
PRJNA356769_ITS2_ASV1224	gITS7_2_fwd	89.474	19	6	2	0	320	35	53	19	1	19	plus	2.01e-04	30.2
PRJNA356769_ITS2_ASV1225	ITS86F_2_fwd	95.238	21	7	1	0	314	35	55	21	1	21	plus	1.26e-05	34.2
PRJNA356769_ITS2_ASV1225	fITS7R_1_rev	89.474	19	6	2	0	314	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1226	ITS86F_2_fwd	100.000	21	8	0	0	251	35	55	21	1	21	plus	4.10e-08	42.1
PRJNA356769_ITS2_ASV1226	LR0B_2_rev	100.000	19	8	0	0	251	221	239	19	19	1	minus	6.40e-07	38.2
PRJNA356769_ITS2_ASV1226	fITS7R_1_rev	94.737	19	8	1	0	251	35	53	19	19	1	minus	9.99e-06	34.2
PRJNA356769_ITS2_ASV1226	fITS7_2_fwd	94.737	19	8	1	0	251	35	53	19	1	19	plus	9.99e-06	34.2
PRJNA356769_ITS2_ASV1226	ITS4-Seb_2_rev	94.118	17	7	1	0	251	229	245	19	17	1	minus	1.56e-04	30.2
PRJNA356769_ITS2_ASV1226	gITS7_2_fwd	89.474	19	8	2	0	251	35	53	19	1	19	plus	1.56e-04	30.2
PRJNA356769_ITS2_ASV1226	ITS4-Clav_2_rev	94.118	17	7	1	0	251	223	239	18	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV1227	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV1227	ITS86F_2_fwd	90.476	21	6	2	0	381	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1227	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1228	ITS86F_2_fwd	90.476	21	6	2	0	359	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1230	ITS86F_2_fwd	100.000	21	10	0	0	210	35	55	21	1	21	plus	3.75e-08	42.1
PRJNA356769_ITS2_ASV1230	fITS7R_1_rev	94.737	19	9	1	0	210	35	53	19	19	1	minus	9.14e-06	34.2
PRJNA356769_ITS2_ASV1230	fITS7_2_fwd	94.737	19	9	1	0	210	35	53	19	1	19	plus	9.14e-06	34.2
PRJNA356769_ITS2_ASV1230	LR0B_2_rev	94.737	19	9	1	0	210	180	198	19	19	1	minus	1.43e-04	30.2
PRJNA356769_ITS2_ASV1230	gITS7_2_fwd	89.474	19	9	2	0	210	35	53	19	1	19	plus	1.43e-04	30.2
PRJNA356769_ITS2_ASV1230	ITS4-Seb_2_rev	94.118	17	8	1	0	210	188	204	19	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV1231	ITS86F_2_fwd	100.000	21	6	0	0	355	35	55	21	1	21	plus	5.86e-08	42.1
PRJNA356769_ITS2_ASV1231	LR0B_2_rev	100.000	19	5	0	0	355	325	343	19	19	1	minus	9.15e-07	38.2
PRJNA356769_ITS2_ASV1231	fITS7R_1_rev	94.737	19	5	1	0	355	35	53	19	19	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1231	fITS7_2_fwd	94.737	19	5	1	0	355	35	53	19	1	19	plus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1231	ITS4-Seb_2_rev	94.118	17	5	1	0	355	333	349	19	17	1	minus	2.23e-04	30.2
PRJNA356769_ITS2_ASV1231	gITS7_2_fwd	89.474	19	5	2	0	355	35	53	19	1	19	plus	2.23e-04	30.2
PRJNA356769_ITS2_ASV1231	ITS4-Clav_2_rev	94.118	17	5	1	0	355	327	343	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1232	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1237	ITS86F_2_fwd	100.000	21	7	0	0	296	35	55	21	1	21	plus	4.86e-08	42.1
PRJNA356769_ITS2_ASV1237	fITS7R_1_rev	94.737	19	6	1	0	296	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV1237	fITS7_2_fwd	94.737	19	6	1	0	296	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV1237	gITS7_2_fwd	89.474	19	6	2	0	296	35	53	19	1	19	plus	1.85e-04	30.2
PRJNA356769_ITS2_ASV1240	ITS86F_2_fwd	100.000	21	6	0	0	364	35	55	21	1	21	plus	6.01e-08	42.1
PRJNA356769_ITS2_ASV1240	LR0B_2_rev	100.000	19	5	0	0	364	334	352	19	19	1	minus	9.39e-07	38.2
PRJNA356769_ITS2_ASV1240	fITS7R_1_rev	94.737	19	5	1	0	364	35	53	19	19	1	minus	1.47e-05	34.2
PRJNA356769_ITS2_ASV1240	fITS7_2_fwd	94.737	19	5	1	0	364	35	53	19	1	19	plus	1.47e-05	34.2
PRJNA356769_ITS2_ASV1240	ITS4-Seb_2_rev	94.118	17	5	1	0	364	342	358	19	17	1	minus	2.29e-04	30.2
PRJNA356769_ITS2_ASV1240	gITS7_2_fwd	89.474	19	5	2	0	364	35	53	19	1	19	plus	2.29e-04	30.2
PRJNA356769_ITS2_ASV1240	ITS4-Clav_2_rev	94.118	17	5	1	0	364	336	352	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1241	ITS86F_2_fwd	100.000	21	6	0	0	324	35	55	21	1	21	plus	5.34e-08	42.1
PRJNA356769_ITS2_ASV1241	LR0B_2_rev	100.000	19	6	0	0	324	294	312	19	19	1	minus	8.33e-07	38.2
PRJNA356769_ITS2_ASV1241	fITS7R_1_rev	94.737	19	6	1	0	324	35	53	19	19	1	minus	1.30e-05	34.2
PRJNA356769_ITS2_ASV1241	fITS7_2_fwd	94.737	19	6	1	0	324	35	53	19	1	19	plus	1.30e-05	34.2
PRJNA356769_ITS2_ASV1241	ITS4-Seb_2_rev	94.118	17	5	1	0	324	302	318	19	17	1	minus	2.03e-04	30.2
PRJNA356769_ITS2_ASV1241	gITS7_2_fwd	89.474	19	6	2	0	324	35	53	19	1	19	plus	2.03e-04	30.2
PRJNA356769_ITS2_ASV1241	ITS4-Clav_2_rev	94.118	17	5	1	0	324	296	312	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1242	ITS86F_2_fwd	90.476	21	6	2	0	354	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1243	ITS86F_2_fwd	95.238	21	7	1	0	312	35	55	21	1	21	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV1243	fITS7R_1_rev	89.474	19	6	2	0	312	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1245	ITS86F_2_fwd	95.238	21	6	1	0	374	35	55	21	1	21	plus	1.51e-05	34.2
PRJNA356769_ITS2_ASV1245	fITS7R_1_rev	89.474	19	5	2	0	374	35	53	19	19	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1246	ITS86F_2_fwd	100.000	21	7	0	0	296	35	55	21	1	21	plus	4.86e-08	42.1
PRJNA356769_ITS2_ASV1246	fITS7R_1_rev	94.737	19	6	1	0	296	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV1246	fITS7_2_fwd	94.737	19	6	1	0	296	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV1246	gITS7_2_fwd	89.474	19	6	2	0	296	35	53	19	1	19	plus	1.85e-04	30.2
PRJNA356769_ITS2_ASV1248	ITS86F_2_fwd	100.000	21	5	0	0	422	35	55	21	1	21	plus	7.00e-08	42.1
PRJNA356769_ITS2_ASV1248	fITS7R_1_rev	94.737	19	5	1	0	422	35	53	19	19	1	minus	1.71e-05	34.2
PRJNA356769_ITS2_ASV1248	fITS7_2_fwd	94.737	19	5	1	0	422	35	53	19	1	19	plus	1.71e-05	34.2
PRJNA356769_ITS2_ASV1248	gITS7_2_fwd	89.474	19	5	2	0	422	35	53	19	1	19	plus	2.66e-04	30.2
PRJNA356769_ITS2_ASV1248	LR0B_2_rev	100.000	14	3	0	0	422	392	405	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV1249	ITS86F_2_fwd	90.476	21	6	2	0	377	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1250	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1251	ITS86F_2_fwd	100.000	21	7	0	0	299	35	55	21	1	21	plus	4.91e-08	42.1
PRJNA356769_ITS2_ASV1251	fITS7_2_fwd	94.737	19	6	1	0	299	35	53	19	1	19	plus	1.20e-05	34.2
PRJNA356769_ITS2_ASV1251	fITS7R_1_rev	94.737	19	6	1	0	299	35	53	19	19	1	minus	1.20e-05	34.2
PRJNA356769_ITS2_ASV1251	gITS7_2_fwd	89.474	19	6	2	0	299	35	53	19	1	19	plus	1.87e-04	30.2
PRJNA356769_ITS2_ASV1252	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV1252	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV1252	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV1252	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV1252	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV1253	ITS86F_2_fwd	100.000	21	6	0	0	381	35	55	21	1	21	plus	6.30e-08	42.1
PRJNA356769_ITS2_ASV1253	fITS7R_1_rev	94.737	19	5	1	0	381	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV1253	fITS7_2_fwd	94.737	19	5	1	0	381	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV1253	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV1253	gITS7_2_fwd	89.474	19	5	2	0	381	35	53	19	1	19	plus	2.40e-04	30.2
PRJNA356769_ITS2_ASV1253	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1254	ITS86F_2_fwd	95.238	21	7	1	0	287	35	55	21	1	21	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1254	fITS7R_1_rev	94.737	19	7	1	0	287	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1254	fITS7_2_fwd	94.737	19	7	1	0	287	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1254	gITS7_2_fwd	89.474	19	7	2	0	287	35	53	19	1	19	plus	1.79e-04	30.2
PRJNA356769_ITS2_ASV1255	ITS86F_2_fwd	100.000	21	7	0	0	304	35	55	21	1	21	plus	5.00e-08	42.1
PRJNA356769_ITS2_ASV1255	fITS7R_1_rev	94.737	19	6	1	0	304	35	53	19	19	1	minus	1.22e-05	34.2
PRJNA356769_ITS2_ASV1255	fITS7_2_fwd	94.737	19	6	1	0	304	35	53	19	1	19	plus	1.22e-05	34.2
PRJNA356769_ITS2_ASV1255	gITS7_2_fwd	89.474	19	6	2	0	304	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV1257	ITS86F_2_fwd	100.000	21	5	0	0	436	35	55	21	1	21	plus	7.23e-08	42.1
PRJNA356769_ITS2_ASV1257	fITS7R_1_rev	94.737	19	4	1	0	436	35	53	19	19	1	minus	1.76e-05	34.2
PRJNA356769_ITS2_ASV1257	fITS7_2_fwd	94.737	19	4	1	0	436	35	53	19	1	19	plus	1.76e-05	34.2
PRJNA356769_ITS2_ASV1257	gITS7_2_fwd	89.474	19	4	2	0	436	35	53	19	1	19	plus	2.75e-04	30.2
PRJNA356769_ITS2_ASV1257	LR0B_2_rev	100.000	14	3	0	0	436	406	419	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV1258	ITS86F_2_fwd	100.000	21	6	0	0	363	35	55	21	1	21	plus	6.00e-08	42.1
PRJNA356769_ITS2_ASV1258	LR0B_2_rev	100.000	19	5	0	0	363	333	351	19	19	1	minus	9.36e-07	38.2
PRJNA356769_ITS2_ASV1258	fITS7_2_fwd	94.737	19	5	1	0	363	35	53	19	1	19	plus	1.46e-05	34.2
PRJNA356769_ITS2_ASV1258	fITS7R_1_rev	94.737	19	5	1	0	363	35	53	19	19	1	minus	1.46e-05	34.2
PRJNA356769_ITS2_ASV1258	gITS7_2_fwd	89.474	19	5	2	0	363	35	53	19	1	19	plus	2.28e-04	30.2
PRJNA356769_ITS2_ASV1258	ITS4-Seb_2_rev	94.118	17	5	1	0	363	341	357	19	17	1	minus	2.28e-04	30.2
PRJNA356769_ITS2_ASV1258	ITS4-Clav_2_rev	94.118	17	5	1	0	363	335	351	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1259	ITS86F_2_fwd	90.476	21	6	2	0	337	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1260	ITS86F_2_fwd	95.238	21	7	1	0	288	35	55	21	1	21	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1260	fITS7R_1_rev	94.737	19	7	1	0	288	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1260	fITS7_2_fwd	94.737	19	7	1	0	288	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1260	gITS7_2_fwd	89.474	19	7	2	0	288	35	53	19	1	19	plus	1.80e-04	30.2
PRJNA356769_ITS2_ASV1261	ITS86F_2_fwd	100.000	21	6	0	0	328	35	55	21	1	21	plus	5.40e-08	42.1
PRJNA356769_ITS2_ASV1261	fITS7R_1_rev	94.737	19	6	1	0	328	35	53	19	19	1	minus	1.32e-05	34.2
PRJNA356769_ITS2_ASV1261	fITS7_2_fwd	94.737	19	6	1	0	328	35	53	19	1	19	plus	1.32e-05	34.2
PRJNA356769_ITS2_ASV1261	gITS7_2_fwd	89.474	19	6	2	0	328	35	53	19	1	19	plus	2.06e-04	30.2
PRJNA356769_ITS2_ASV1264	ITS86F_2_fwd	100.000	21	6	0	0	354	35	55	21	1	21	plus	5.84e-08	42.1
PRJNA356769_ITS2_ASV1264	fITS7R_1_rev	94.737	19	5	1	0	354	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV1264	fITS7_2_fwd	94.737	19	5	1	0	354	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV1264	gITS7_2_fwd	89.474	19	5	2	0	354	35	53	19	1	19	plus	2.22e-04	30.2
PRJNA356769_ITS2_ASV1265	ITS86F_2_fwd	100.000	21	6	0	0	355	35	55	21	1	21	plus	5.86e-08	42.1
PRJNA356769_ITS2_ASV1265	ITS4-Clav_2_rev	100.000	17	5	0	0	355	327	343	18	17	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1265	fITS7R_1_rev	94.737	19	5	1	0	355	35	53	19	19	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1265	fITS7_2_fwd	94.737	19	5	1	0	355	35	53	19	1	19	plus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1265	LR0B_2_rev	94.737	19	5	1	0	355	325	343	19	19	1	minus	2.23e-04	30.2
PRJNA356769_ITS2_ASV1265	gITS7_2_fwd	89.474	19	5	2	0	355	35	53	19	1	19	plus	2.23e-04	30.2
PRJNA356769_ITS2_ASV1266	ITS86F_2_fwd	100.000	21	6	0	0	330	35	55	21	1	21	plus	5.44e-08	42.1
PRJNA356769_ITS2_ASV1266	fITS7R_1_rev	94.737	19	6	1	0	330	35	53	19	19	1	minus	1.33e-05	34.2
PRJNA356769_ITS2_ASV1266	fITS7_2_fwd	94.737	19	6	1	0	330	35	53	19	1	19	plus	1.33e-05	34.2
PRJNA356769_ITS2_ASV1266	gITS7_2_fwd	89.474	19	6	2	0	330	35	53	19	1	19	plus	2.07e-04	30.2
PRJNA356769_ITS2_ASV1266	ITS4-Seb_2_rev	94.118	17	5	1	0	330	308	324	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1267	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1268	ITS86F_2_fwd	95.238	21	7	1	0	306	35	55	21	1	21	plus	1.23e-05	34.2
PRJNA356769_ITS2_ASV1268	fITS7R_1_rev	89.474	19	6	2	0	306	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1270	ITS86F_2_fwd	100.000	21	6	0	0	380	35	55	21	1	21	plus	6.29e-08	42.1
PRJNA356769_ITS2_ASV1270	fITS7R_1_rev	94.737	19	5	1	0	380	35	53	19	19	1	minus	1.53e-05	34.2
PRJNA356769_ITS2_ASV1270	fITS7_2_fwd	94.737	19	5	1	0	380	35	53	19	1	19	plus	1.53e-05	34.2
PRJNA356769_ITS2_ASV1270	LR0B_2_rev	94.737	19	5	1	0	380	350	368	19	19	1	minus	2.39e-04	30.2
PRJNA356769_ITS2_ASV1270	gITS7_2_fwd	89.474	19	5	2	0	380	35	53	19	1	19	plus	2.39e-04	30.2
PRJNA356769_ITS2_ASV1270	ITS4-Seb_2_rev	94.118	17	4	1	0	380	358	374	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1271	ITS86F_2_fwd	90.476	21	6	2	0	371	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1272	ITS86F_2_fwd	100.000	21	6	0	0	324	35	55	21	1	21	plus	5.34e-08	42.1
PRJNA356769_ITS2_ASV1272	fITS7R_1_rev	94.737	19	6	1	0	324	35	53	19	19	1	minus	1.30e-05	34.2
PRJNA356769_ITS2_ASV1272	fITS7_2_fwd	94.737	19	6	1	0	324	35	53	19	1	19	plus	1.30e-05	34.2
PRJNA356769_ITS2_ASV1272	gITS7_2_fwd	89.474	19	6	2	0	324	35	53	19	1	19	plus	2.03e-04	30.2
PRJNA356769_ITS2_ASV1272	ITS4-Seb_2_rev	94.118	17	5	1	0	324	302	318	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1273	ITS86F_2_fwd	100.000	21	6	0	0	335	35	55	21	1	21	plus	5.52e-08	42.1
PRJNA356769_ITS2_ASV1273	LR0B_2_rev	100.000	19	6	0	0	335	305	323	19	19	1	minus	8.62e-07	38.2
PRJNA356769_ITS2_ASV1273	fITS7R_1_rev	94.737	19	6	1	0	335	35	53	19	19	1	minus	1.35e-05	34.2
PRJNA356769_ITS2_ASV1273	fITS7_2_fwd	94.737	19	6	1	0	335	35	53	19	1	19	plus	1.35e-05	34.2
PRJNA356769_ITS2_ASV1273	ITS4-Seb_2_rev	94.118	17	5	1	0	335	313	329	19	17	1	minus	2.10e-04	30.2
PRJNA356769_ITS2_ASV1273	gITS7_2_fwd	89.474	19	6	2	0	335	35	53	19	1	19	plus	2.10e-04	30.2
PRJNA356769_ITS2_ASV1273	ITS4-Clav_2_rev	94.118	17	5	1	0	335	307	323	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1275	ITS86F_2_fwd	100.000	21	6	0	0	356	34	54	21	1	21	plus	5.88e-08	42.1
PRJNA356769_ITS2_ASV1275	fITS7R_1_rev	94.737	19	5	1	0	356	34	52	19	19	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1275	fITS7_2_fwd	94.737	19	5	1	0	356	34	52	19	1	19	plus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1275	gITS7_2_fwd	89.474	19	5	2	0	356	34	52	19	1	19	plus	2.24e-04	30.2
PRJNA356769_ITS2_ASV1278	ITS86F_2_fwd	95.238	21	6	1	0	336	35	55	21	1	21	plus	1.35e-05	34.2
PRJNA356769_ITS2_ASV1278	fITS7R_1_rev	89.474	19	6	2	0	336	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1279	LR0B_2_rev	94.737	19	7	1	0	262	232	250	19	19	1	minus	1.63e-04	30.2
PRJNA356769_ITS2_ASV1279	ITS4-Seb_2_rev	94.118	17	6	1	0	262	240	256	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1280	fITS7R_1_rev	94.737	19	7	1	0	288	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1280	ITS86F_2_fwd	95.238	21	7	1	0	288	35	55	21	1	21	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1280	fITS7_2_fwd	94.737	19	7	1	0	288	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV1280	gITS7_2_fwd	89.474	19	7	2	0	288	35	53	19	1	19	plus	1.80e-04	30.2
PRJNA356769_ITS2_ASV1281	ITS86F_2_fwd	90.476	21	6	2	0	376	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1282	ITS86F_2_fwd	94.737	19	5	1	0	366	37	55	21	3	21	plus	2.30e-04	30.2
PRJNA356769_ITS2_ASV1283	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1284	ITS86F_2_fwd	90.476	21	6	2	0	366	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV1286	ITS86F_2_fwd	100.000	21	6	0	0	367	35	55	21	1	21	plus	6.06e-08	42.1
PRJNA356769_ITS2_ASV1286	LR0B_2_rev	100.000	19	5	0	0	367	337	355	19	19	1	minus	9.47e-07	38.2
PRJNA356769_ITS2_ASV1286	fITS7R_1_rev	94.737	19	5	1	0	367	35	53	19	19	1	minus	1.48e-05	34.2
PRJNA356769_ITS2_ASV1286	fITS7_2_fwd	94.737	19	5	1	0	367	35	53	19	1	19	plus	1.48e-05	34.2
PRJNA356769_ITS2_ASV1286	ITS4-Seb_2_rev	94.118	17	5	1	0	367	345	361	19	17	1	minus	2.31e-04	30.2
PRJNA356769_ITS2_ASV1286	gITS7_2_fwd	89.474	19	5	2	0	367	35	53	19	1	19	plus	2.31e-04	30.2
PRJNA356769_ITS2_ASV1286	ITS4-Clav_2_rev	94.118	17	5	1	0	367	339	355	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV1287	ITS86F_2_fwd	100.000	21	6	0	0	341	35	55	21	1	21	plus	5.62e-08	42.1
PRJNA356769_ITS2_ASV1287	fITS7_2_fwd	94.737	19	6	1	0	341	35	53	19	1	19	plus	1.37e-05	34.2
PRJNA356769_ITS2_ASV1287	fITS7R_1_rev	94.737	19	6	1	0	341	35	53	19	19	1	minus	1.37e-05	34.2
PRJNA356769_ITS2_ASV1287	gITS7_2_fwd	89.474	19	6	2	0	341	35	53	19	1	19	plus	2.14e-04	30.2
PRJNA356769_ITS2_ASV1287	LR0B_2_rev	94.737	19	6	1	0	341	311	329	19	19	1	minus	2.14e-04	30.2
PRJNA356769_ITS2_ASV1287	ITS4-Seb_2_rev	94.118	17	5	1	0	341	319	335	19	17	1	minus	2.14e-04	30.2
PRJNA356769_ITS2_ASV1288	ITS86F_2_fwd	100.000	21	6	0	0	356	35	55	21	1	21	plus	5.88e-08	42.1
PRJNA356769_ITS2_ASV1288	fITS7R_1_rev	94.737	19	5	1	0	356	35	53	19	19	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1288	fITS7_2_fwd	94.737	19	5	1	0	356	35	53	19	1	19	plus	1.43e-05	34.2
PRJNA356769_ITS2_ASV1288	LR0B_2_rev	94.737	19	5	1	0	356	326	344	19	19	1	minus	2.24e-04	30.2
PRJNA356769_ITS2_ASV1288	ITS4-Seb_2_rev	94.118	17	5	1	0	356	334	350	19	17	1	minus	2.24e-04	30.2
PRJNA356769_ITS2_ASV1288	gITS7_2_fwd	89.474	19	5	2	0	356	35	53	19	1	19	plus	2.24e-04	30.2
PRJNA356769_ITS2_ASV1289	ITS86F_2_fwd	90.476	21	6	2	0	353	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1290	ITS86F_2_fwd	100.000	21	5	0	0	422	35	55	21	1	21	plus	7.00e-08	42.1
PRJNA356769_ITS2_ASV1290	fITS7_2_fwd	94.737	19	5	1	0	422	35	53	19	1	19	plus	1.71e-05	34.2
PRJNA356769_ITS2_ASV1290	fITS7R_1_rev	94.737	19	5	1	0	422	35	53	19	19	1	minus	1.71e-05	34.2
PRJNA356769_ITS2_ASV1290	gITS7_2_fwd	89.474	19	5	2	0	422	35	53	19	1	19	plus	2.66e-04	30.2
PRJNA356769_ITS2_ASV1290	LR0B_2_rev	100.000	14	3	0	0	422	392	405	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV1291	ITS86F_2_fwd	100.000	21	7	0	0	289	35	55	21	1	21	plus	4.74e-08	42.1
PRJNA356769_ITS2_ASV1291	fITS7R_1_rev	94.737	19	7	1	0	289	35	53	19	19	1	minus	1.16e-05	34.2
PRJNA356769_ITS2_ASV1291	fITS7_2_fwd	94.737	19	7	1	0	289	35	53	19	1	19	plus	1.16e-05	34.2
PRJNA356769_ITS2_ASV1291	gITS7_2_fwd	89.474	19	7	2	0	289	35	53	19	1	19	plus	1.81e-04	30.2
PRJNA356769_ITS2_ASV1292	ITS86F_2_fwd	90.476	21	6	2	0	356	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV1294	ITS86F_2_fwd	100.000	21	7	0	0	302	35	55	21	1	21	plus	4.96e-08	42.1
PRJNA356769_ITS2_ASV1294	fITS7R_1_rev	94.737	19	6	1	0	302	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV1294	fITS7_2_fwd	94.737	19	6	1	0	302	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV1294	gITS7_2_fwd	89.474	19	6	2	0	302	35	53	19	1	19	plus	1.89e-04	30.2
PRJNA356769_ITS2_ASV1294	ITS4-Seb_2_rev	94.118	17	6	1	0	302	280	296	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV1295	ITS86F_2_fwd	100.000	21	7	0	0	296	35	55	21	1	21	plus	4.86e-08	42.1
PRJNA356769_ITS2_ASV1295	fITS7R_1_rev	94.737	19	6	1	0	296	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV1295	fITS7_2_fwd	94.737	19	6	1	0	296	35	53	19	1	19	plus	1.19e-05	34.2
